DEBUG 2025-06-27 12:25:01,508 middleware 21156 28480 Usuario: Anónimo - URL: core_admin
INFO 2025-06-27 12:25:01,509 middleware 21156 28480 Usuario no autenticado redirigido desde: core_admin
DEBUG 2025-06-27 12:25:01,521 middleware 21156 28480 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 12:28:59,308 middleware 21156 28480 Usuario: Anónimo - URL: iniciar_sesion
INFO 2025-06-27 12:29:00,105 loguin_views 21156 28480 Login exitoso para usuario: docente1
DEBUG 2025-06-27 12:29:00,141 middleware 21156 28480 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:29:00,141 middleware 21156 28480 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:29:00,263 middleware 21156 28480 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:29:00,300 middleware 21156 28480 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:29:06,696 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:06,787 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:07,712 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:07,770 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:09,105 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:09,169 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:09,759 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:09,814 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:10,200 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:10,251 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:11,016 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:11,070 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:13,435 middleware 21156 28480 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:29:13,438 middleware 21156 28480 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:29:13,491 middleware 21156 28480 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:29:13,524 middleware 21156 28480 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:29:14,499 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:14,544 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:16,854 middleware 21156 28480 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:29:16,856 middleware 21156 28480 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:29:16,913 middleware 21156 28480 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:29:16,965 middleware 21156 28480 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:29:18,648 middleware 21156 28480 Usuario: docente1 - URL: clase_asignada
WARNING 2025-06-27 12:29:18,719 middleware 21156 28480 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 12:29:20,174 middleware 21156 28480 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:29:20,177 middleware 21156 28480 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:29:20,216 middleware 21156 28480 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:29:20,256 middleware 21156 28480 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:29:20,923 middleware 21156 28480 Usuario: docente1 - URL: loguin_index
DEBUG 2025-06-27 12:29:20,957 middleware 21156 28480 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:29:20,962 middleware 21156 28480 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:29:21,032 middleware 21156 28480 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:29:21,077 middleware 21156 7096 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:29:52,043 middleware 21156 7096 Usuario: docente1 - URL: cerrar_sesion
INFO 2025-06-27 12:29:52,052 loguin_views 21156 7096 Logout exitoso para usuario: docente1
DEBUG 2025-06-27 12:29:52,060 middleware 21156 7096 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 12:59:31,799 middleware 27308 28152 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 12:59:47,518 middleware 27308 28152 Usuario: Anónimo - URL: iniciar_sesion
INFO 2025-06-27 12:59:48,080 loguin_views 27308 28152 Login exitoso para usuario: docente1
DEBUG 2025-06-27 12:59:48,093 middleware 27308 28152 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:59:48,098 middleware 27308 28152 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:59:48,155 middleware 27308 28152 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:59:48,213 middleware 27308 28152 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:59:51,107 middleware 27308 8688 Usuario: docente1 - URL: loguin_index
DEBUG 2025-06-27 12:59:51,136 middleware 27308 8688 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:59:51,136 middleware 27308 8688 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:59:51,184 middleware 27308 8688 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:59:51,225 middleware 27308 8688 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:59:51,745 middleware 27308 8688 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:59:51,746 middleware 27308 8688 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:59:51,782 middleware 27308 8688 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:59:51,811 middleware 27308 8688 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:59:52,349 middleware 27308 8688 Usuario: docente1 - URL: loguin_index
DEBUG 2025-06-27 12:59:52,382 middleware 27308 8688 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:59:52,384 middleware 27308 8688 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:59:52,435 middleware 27308 8688 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:59:52,461 middleware 27308 23276 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:59:52,986 middleware 27308 23276 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:59:52,986 middleware 27308 23276 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:59:53,022 middleware 27308 23276 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:59:53,054 middleware 27308 23276 Usuario: docente1 - URL: obtener_datos_dashboard
